DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,HU,2019-Q3,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,HU,2019-Q4,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,HU,2020-Q1,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,HU,2020-Q2,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,HU,2020-Q3,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,HU,2020-Q4,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,HU,2021-Q1,30.5,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,HU,2021-Q2,37.3,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,HU,2021-Q3,30.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,HU,2021-Q4,26.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IS,2018-Q1,304.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IS,2018-Q2,261.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IS,2018-Q3,146.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IS,2018-Q4,197.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IS,2019-Q1,138.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IS,2019-Q2,110.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IS,2019-Q3,132.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IS,2019-Q4,184.3,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IS,2020-Q1,276.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IS,2020-Q2,96.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IS,2020-Q3,160.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IS,2020-Q4,60.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IS,2021-Q1,152.3,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IS,2021-Q2,220.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IS,2021-Q3,228.9,ps
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IS,2021-Q4,143.2,ps
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IT,2018-Q1,110.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IT,2018-Q2,85.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IT,2018-Q3,115.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IT,2018-Q4,97.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IT,2019-Q1,107.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IT,2019-Q2,97.8,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IT,2019-Q3,111.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IT,2019-Q4,96.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IT,2020-Q1,76.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IT,2020-Q2,32.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IT,2020-Q3,74.8,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IT,2020-Q4,94.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IT,2021-Q1,97.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IT,2021-Q2,99.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IT,2021-Q3,87.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,IT,2021-Q4,79.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LT,2018-Q1,140.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LT,2018-Q2,160.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LT,2018-Q3,162.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LT,2018-Q4,106.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LT,2019-Q1,64.8,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LT,2019-Q2,84.8,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LT,2019-Q3,97.8,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LT,2019-Q4,90.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LT,2020-Q1,75.5,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LT,2020-Q2,33.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LT,2020-Q3,18.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LT,2020-Q4,26.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LT,2021-Q1,53.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LT,2021-Q2,56.5,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LT,2021-Q3,51.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LT,2021-Q4,26.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LU,2018-Q1,275.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LU,2018-Q2,121.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LU,2018-Q3,244.8,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LU,2018-Q4,203.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LU,2019-Q1,270.3,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LU,2019-Q2,148.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LU,2019-Q3,204.5,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LU,2019-Q4,162.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LU,2020-Q1,194.9,ps
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LU,2020-Q2,173.9,ps
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LU,2020-Q3,226.4,ps
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LU,2020-Q4,302.2,ps
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LU,2021-Q1,290.7,ps
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LU,2021-Q2,248.6,ps
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LU,2021-Q3,207.1,ps
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LU,2021-Q4,241.7,ps
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LV,2018-Q1,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LV,2018-Q2,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LV,2018-Q3,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LV,2018-Q4,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LV,2019-Q1,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LV,2019-Q2,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LV,2019-Q3,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LV,2019-Q4,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LV,2020-Q1,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LV,2020-Q2,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LV,2020-Q3,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LV,2020-Q4,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LV,2021-Q1,14.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LV,2021-Q2,15.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LV,2021-Q3,15.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,LV,2021-Q4,31.3,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NL,2018-Q1,71.5,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NL,2018-Q2,68.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NL,2018-Q3,66.3,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NL,2018-Q4,70.8,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NL,2019-Q1,81.5,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NL,2019-Q2,67.5,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NL,2019-Q3,72.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NL,2019-Q4,68.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NL,2020-Q1,67.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NL,2020-Q2,87.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NL,2020-Q3,49.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NL,2020-Q4,43.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NL,2021-Q1,34.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NL,2021-Q2,25.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NL,2021-Q3,31.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NL,2021-Q4,26.8,ps
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NO,2018-Q1,117.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NO,2018-Q2,144.3,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NO,2018-Q3,144.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NO,2018-Q4,128.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NO,2019-Q1,117.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NO,2019-Q2,120.3,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NO,2019-Q3,128.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NO,2019-Q4,137.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NO,2020-Q1,131.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NO,2020-Q2,170.8,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NO,2020-Q3,128.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NO,2020-Q4,119.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NO,2021-Q1,110.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NO,2021-Q2,89.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NO,2021-Q3,99.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,NO,2021-Q4,89.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PL,2018-Q1,126.5,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PL,2018-Q2,132.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PL,2018-Q3,128.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PL,2018-Q4,147.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PL,2019-Q1,152.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PL,2019-Q2,98.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PL,2019-Q3,131.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PL,2019-Q4,177.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PL,2020-Q1,51.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PL,2020-Q2,222.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PL,2020-Q3,205.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PL,2020-Q4,95.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PL,2021-Q1,189.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PL,2021-Q2,43.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PL,2021-Q3,36.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PL,2021-Q4,108.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PT,2018-Q1,36.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PT,2018-Q2,40.3,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PT,2018-Q3,47.5,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PT,2018-Q4,34.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PT,2019-Q1,33.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PT,2019-Q2,35.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PT,2019-Q3,18.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PT,2019-Q4,39.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PT,2020-Q1,44.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PT,2020-Q2,27.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PT,2020-Q3,64.8,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PT,2020-Q4,39.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PT,2021-Q1,35.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PT,2021-Q2,32.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PT,2021-Q3,36.3,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,PT,2021-Q4,33.5,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,RO,2018-Q1,55.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,RO,2018-Q2,91.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,RO,2018-Q3,82.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,RO,2018-Q4,78.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,RO,2019-Q1,88.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,RO,2019-Q2,93.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,RO,2019-Q3,79.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,RO,2019-Q4,88.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,RO,2020-Q1,72.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,RO,2020-Q2,99.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,RO,2020-Q3,107.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,RO,2020-Q4,142.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,RO,2021-Q1,179.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,RO,2021-Q2,102.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,RO,2021-Q3,118.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,RO,2021-Q4,82.5,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SI,2018-Q1,69.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SI,2018-Q2,72.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SI,2018-Q3,90.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SI,2018-Q4,76.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SI,2019-Q1,87.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SI,2019-Q2,89.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SI,2019-Q3,68.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SI,2019-Q4,153.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SI,2020-Q1,102.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SI,2020-Q2,70.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SI,2020-Q3,77.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SI,2020-Q4,49.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SI,2021-Q1,51.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SI,2021-Q2,55.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SI,2021-Q3,49.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SI,2021-Q4,72.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SK,2018-Q1,750.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SK,2018-Q2,596.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SK,2018-Q3,711.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SK,2018-Q4,797.8,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SK,2019-Q1,723.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SK,2019-Q2,799.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SK,2019-Q3,1045.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SK,2019-Q4,773.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SK,2020-Q1,639.3,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SK,2020-Q2,673.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,P-S_X_S94,SCA,I15,SK,2020-Q3,334.0,s
